"id";"base";"bonus";"overtime_pay";"other";"sector";"section_07";"sex";"education";"contract";"age";"duration_total";"duration_entity";"duration_nominal";"duration_overtime"
62570;8478.6;0;0;720.68;1;2;2;2;1;33;3.1;3.1;250.8;0
176335;99198.85;0;0;8431.9;1;1;2;2;1;38;12.07;0.1;1920;0
173623;49465.5;1555;5231.28;4701.4;1;2;1;2;1;50;29.02;21.01;1816;134
92;31200;330;0;2652;1;2;2;3;1;50;26.02;7.04;1816;0
47611;21793.59;200;0;1724.9;1;2;2;5;1;44;13.1;13.1;1624;0
164948;35759.04;550;7969.12;3716.89;1;2;2;2;1;38;16.01;13.01;684;218
184673;27737.3;1000;6265.76;2916.3;1;2;2;2;2;27;1.02;1.02;766.8;252
96081;43192.04;0;0;0;1;3;2;2;1;34;13.08;12.08;1713.74;0
168867;17853.02;1456.37;0;0;1;3;2;4;1;48;29;29;827.29;0
164788;38548.8;0;709.08;3336.92;1;2;1;2;1;47;28.02;13.02;352.8;19
115058;42271.01;170;899.88;3353.93;1;2;2;2;1;44;18.08;11.01;691.2;23
50134;17488.32;0;0;1486.51;1;2;2;4;1;37;17;17;1863;0
171199;14377.06;3363.4;0;1407.9;1;2;2;2;2;28;1.06;1.06;1799.59;0
1502;14310.9;0;0;0;1;3;2;2;2;27;1.03;0.02;682.5;0
124201;26667.83;5437.87;828.16;0;1;1;2;4;1;40;20.04;19.05;1320;36
145298;32377.79;0;94.03;0;1;3;1;3;1;26;3.03;3.03;1710.26;5.83
50772;16431.92;3072.09;0;1650.95;1;2;2;5;1;35;8.05;8.05;1896;0
152932;32855.28;7106.5;4264.11;0;1;1;1;3;1;38;23;19.03;1808;176.5
164444;29230.52;0;2018.58;2405.71;1;2;2;2;1;40;17.06;11.03;658.8;62
145387;28180.87;3795;0;2666.59;1;2;2;4;1;50;31.03;10.02;1800;0
18990;40771.09;0;2217.96;3516.46;1;2;2;2;1;38;14.02;14.02;658.8;61
5170;31524.6;2654.26;0;2679.59;1;1;1;4;1;40;20.08;17.02;1480;0
53530;20616.05;747;0;1815.86;1;1;2;3;1;38;15.05;14.09;1721.41;0
147573;5800.05;0;0;0;1;2;1;2;2;25;0.04;0.04;634.67;0
53220;16562.44;1551.12;0;1407.81;1;1;1;4;1;24;1.06;1.06;1912;0
76646;20013.25;1000;0;0;1;3;2;4;1;44;16.01;0.06;947.91;0
125659;20030.4;3338.4;0;1963.42;1;2;2;6;1;49;31.02;31.02;1816;0
149411;19453.27;4035.67;0;1670.41;1;2;1;2;1;42;18.04;4.02;513.83;0
185738;13978.4;3240.4;0;1449.16;1;2;2;4;1;36;3.05;3.05;1840;0
45510;46403.96;15190;0;4927.52;1;2;2;2;1;39;12.01;1.01;1704;0
14722;5586.52;169.6;0;483.5;1;2;1;2;2;51;23.06;0.02;67.32;0
163628;37579.44;0;0;0;1;3;2;3;1;47;29.06;26.03;1643.08;0
143462;41762;9559;0;3959;1;1;1;2;1;29;9;5.08;1800;0
129537;22082.94;0;0;1873.4;1;1;2;2;2;27;3.06;3.03;1816;0
164046;16792.37;180;0;1442.65;1;2;2;4;1;49;28.06;5.11;1800;0
136664;18996.91;3458.8;0;1894.59;1;2;2;5;1;51;26.09;17.03;1816;0
97046;25396.73;1177.2;8307.3;2898.54;1;2;1;2;1;35;6.08;2.08;763.2;311.1
56093;21817.8;0;0;1658.18;1;2;2;2;2;34;7.05;1;1613.6;0
173564;37012.26;1370;1233.17;0;1;3;2;3;1;40;19.05;18.1;1593.66;36
68953;40914.77;1330;3435.64;3690.59;1;2;2;2;1;43;19.02;2.02;723.6;96.4
13228;49847.76;8207.49;0;4934.7;1;1;2;4;1;42;21.11;18.07;1776;0
51054;17599;0;0;1495.92;1;2;2;4;1;39;21.04;21.04;1808;0
46545;85800;0;0;0;2;3;2;2;1;33;6.04;5.08;1840;0
36932;40138.84;7200;0;3411.8;1;1;2;2;1;55;35.02;16.04;1904;0
198726;17346;0;0;0;2;2;2;4;1;36;9.11;4.01;1776;0
132545;6912.82;0;26.16;577.9;1;2;2;2;1;33;6.04;4.02;164.38;2
110292;12927.49;0;0;0;1;3;1;1;2;55;9.03;9.03;415.27;0
178089;43406.6;700;1334.4;3802.99;1;2;2;2;1;55;33.07;21.02;666;43
178020;26896.2;0;0;0;1;3;2;3;1;50;29.01;29.01;1713.08;0
140140;18196.41;835;0;1528.1;1;2;2;5;1;44;14.04;1.01;1816;0
164513;33984;0;0;0;2;3;2;4;2;36;14.02;2.1;1880;0
197559;31704.29;0;0;0;1;3;2;6;1;53;32.03;14;1718.58;0
42984;4365.92;0;388.8;404.15;1;2;1;2;2;29;4.02;0.02;221;20
114507;36108.63;359;0;3099.75;1;2;2;2;1;50;29.02;7;959.2;0
137111;1264.08;0;0;107.45;1;2;2;2;2;26;3.01;0.01;45.54;0
57935;17396.17;0;0;1464.79;1;1;1;2;1;25;1.04;1.04;1856;0
114792;27429;10685;0;2788.93;1;2;2;2;1;53;30.02;16.02;1824;0
15016;38017.73;0;10927.8;3906.25;1;2;2;2;1;35;8.08;4.06;1760;394
125897;46283.7;0;7442.92;4460.7;1;2;2;2;1;44;25.02;10.02;766.8;208
177242;42403.12;1040;0;3646.6;1;1;2;2;1;42;21;21;1872;0
138787;21216.84;0;0;0;1;3;2;6;1;50;32.04;31.02;1824;0
5673;34105.75;650;11420.29;3869.71;1;2;1;2;1;37;8.02;8.02;709.2;351.34
65080;43530.8;1600;4191.43;4056.4;1;2;1;2;1;52;26.02;22.02;766.8;125
157948;37950.31;7086.1;0;0;1;3;2;4;1;54;34.06;33.02;1720.66;0
85814;52245.76;3500;0;4353.81;1;2;2;2;1;64;35.06;22.11;860;0
43016;37338.26;1780;0;0;1;3;2;4;2;32;9.04;1.1;1683.5;0
74381;21949.35;0;0;1861.86;1;1;2;4;1;26;2.06;2.06;1808;0
56929;29358.07;2709;6522.45;2830.08;1;2;2;2;1;35;6.1;6.01;741.6;182
185650;23928.19;0;0;0;1;3;2;6;1;49;23.11;5.07;1792;0
77571;27052.83;4465.93;0;2649.34;1;2;2;3;1;50;27;26;1784;0
172798;34301.4;3550;0;0;1;1;2;4;1;52;32.1;13.11;1784;0
193468;19909.41;4420;0;1948.2;1;3;2;5;1;53;27.06;3.11;1544;0
56179;55713.8;6300;0;0;1;1;2;2;1;27;9;9;1800;0
77660;4561.12;340;1573.95;517.54;1;2;1;2;2;27;1.06;1.06;109.67;35
9726;84720;2000;0;7201.2;1;1;1;2;1;57;42;13;1720;0
171798;31600.87;840;6626.71;3304.65;1;2;1;2;1;33;7.02;7.02;680.4;215
128739;50717.33;1500;0;4310.97;1;1;2;2;1;33;9.03;4.06;1224;0
119581;53451.42;0;8785.4;5290.13;1;2;1;2;1;45;23.09;23.09;766;245.6
161315;9603.73;4556.8;0;825.92;1;3;2;2;2;27;0.07;0.07;1120;0
26426;19188.24;3339.7;0;1775.11;1;2;2;5;1;47;25.05;8.01;1800;0
148255;15051.38;1536.8;0;1310.8;1;2;2;4;1;23;5;3.07;1808;0
116299;30223.2;300;1587.98;2729.45;1;2;2;2;1;48;27.07;18.02;963.6;83
9875;10009.68;0;476.55;0;1;2;2;2;2;32;7.04;0.01;258.4;15
27058;40420;7278.11;4628.5;0;1;1;2;2;1;42;23.01;20.09;1496;160
137283;36191.74;3039;5760;3543;1;2;1;1;1;34;9.01;9.01;1576.8;192.64
130682;34788;5870;0;0;1;1;2;3;1;35;13.07;13.07;1760;0
114877;23247.58;200;123.24;1783.47;1;2;2;2;1;41;13.1;13.1;793.33;6
190636;137593.64;0;0;11695.46;1;1;1;1;2;51;24.04;15.06;1348;0
166803;42135.44;0;8922.15;4339.9;1;2;2;2;1;46;29.04;29.04;709.2;249.22
146407;26521.74;430;1407.29;2355.18;1;2;2;2;1;32;6.09;6.09;1050;84
83686;39033.21;1651.75;0;0;1;3;2;4;1;42;22.02;22.02;1713.85;0
65478;37653.43;850;5540.76;3605.44;1;2;2;2;1;43;19.02;19.02;684;173
65902;21700.27;0;0;0;1;3;2;2;1;27;5.07;4.07;961.8;0
46368;24220;4500;0;2402.2;1;2;2;4;1;35;16.02;11.02;1800;0
195606;28498.52;0;0;2311;1;2;1;4;1;48;31.11;14.06;1712;0
23751;18819.89;3809.2;0;1923.4;1;2;2;2;1;34;3.09;3.09;1840;0
37908;946.43;894.64;0;83.28;1;2;1;2;2;27;4.06;1.06;126.5;0
70505;23060.8;200;0;1767.82;1;2;2;4;1;60;35;32;1816;0
64531;24776.58;0;0;0;1;3;2;2;2;26;1.1;1.1;1696.92;0
83714;59148;0;0;0;2;2;2;2;1;28;8;3.07;1562.4;0
32725;42535;2000;19716;5291.34;1;2;2;1;2;32;6.01;1.01;1562.4;352
67385;20384.49;1391.96;0;0;1;2;1;4;1;47;31.02;14.06;600;0
117742;21578;0;516.75;1873.8;1;2;2;2;2;25;2;1;426.8;26.5
192829;41100.54;0;0;0;1;3;2;2;1;42;22.09;22.03;1657.2;0
133866;34490.43;0;951.52;3012.57;1;2;2;2;1;34;10.02;9.02;658.8;27
101953;47656.94;0;0;0;1;3;2;3;1;44;23;5.03;1720.65;0
133946;42000;0;0;0;2;2;2;2;1;31;6.11;2.02;1562.4;0
63649;22035.16;900;0;1868.88;1;1;2;2;1;31;4.1;1.1;1664;0
79159;48548.34;7300;0;3873.05;1;1;2;2;1;30;4;3.04;1656;0
82299;57513.74;3010;0;4833.78;1;1;1;2;1;43;27;7.04;1736;0
81220;61675.36;7000;0;5060.51;1;1;2;2;1;40;16.02;11.06;1912;0
145814;43475.59;1100;0;0;1;3;2;4;1;51;32.08;32.08;1774.5;0
156425;44933.21;760;3306.56;4100.38;1;2;2;2;1;35;11.02;11.02;766.8;92
6655;9408;0;0;799.68;1;1;2;5;2;29;2;2;1104;0
32256;22643.03;4911.82;0;2154.78;1;2;2;2;1;37;19.11;16.07;1712;0
77360;43305.52;0;2400;3884.97;1;2;1;1;1;47;16.02;7.08;1576.8;48
96988;37657.75;2030;0;3238.5;1;1;2;4;1;57;38.03;20.02;1632;0
87393;61813.28;5336;0;5311.89;1;1;2;4;1;48;27.11;13.05;1728;0
34959;23006.72;2900;0;0;1;1;1;2;1;25;2.02;2.02;1824;0
95170;96411.6;11650;0;8194.99;1;1;1;2;1;55;34.1;11.01;1800;0
194909;27260.92;3406.83;0;0;1;3;1;5;1;44;25.03;9.03;1754.57;0
123692;40337.01;0;3892.48;3753.27;1;2;2;2;1;53;29.02;29.02;766.8;106
104527;47698.04;1500;5597.29;4213.15;1;2;2;2;1;38;16.1;16.01;662.4;153.5
123887;9057.15;1791.09;0;909.66;1;2;2;4;1;50;23;12.1;888;0
26425;48480.25;0;11172.08;4888.12;1;2;2;2;1;49;27.05;13.01;766.8;208
5133;24938.66;9120;0;0;1;1;2;2;1;36;15.01;15.01;1576;0
188542;24816;0;0;0;2;2;1;2;1;44;17.06;2.01;1792;0
169140;21427.2;0;0;1821.31;1;2;2;4;1;51;27.01;8.02;876;0
117299;38462.27;2220;0;3187.2;1;2;1;4;1;37;21.02;5.04;1664;0
167125;18533.91;2180;0;1680.35;1;3;2;4;1;26;4;4;1848;0
129187;63274.11;0;0;0;1;3;2;2;1;53;10.09;10.09;1599.24;0
120180;30683.25;4284.73;0;2681.34;1;3;2;3;1;53;34.03;18;1408;0
58016;7839.41;0;0;666.3;1;2;1;2;2;24;0.04;0.04;285;0
71354;30211.31;3540.43;0;2788.83;1;1;2;2;1;28;6.02;5.08;1696;0
38483;46334.57;2865;0;4106.86;1;1;1;2;1;65;41.08;18.04;1728;0
67750;2040;408;0;0;1;2;1;5;2;43;14;1;252;0
82157;90414.87;0;0;0;1;3;1;2;1;58;32.09;28.09;1744.16;0
182743;42140;2500;0;3581.9;1;1;2;4;1;56;40;20;1816;0
109572;45436;3500;0;0;1;1;1;2;1;34;8.05;8.05;1864;0
100930;20945.87;832.6;0;1780.4;1;2;1;5;1;48;31.09;4.03;1744;0
67666;10880.69;1565.51;0;924.85;1;2;2;2;1;39;15.01;15.01;253.04;0
158254;60342.05;2000;0;5089.8;1;1;1;2;1;40;5.06;3.09;1688;0
89340;62081.37;0;0;29379.53;1;2;1;1;1;61;38.02;38.02;1670.4;0
110476;28581.57;15619.85;7327.56;4000;1;2;1;2;1;35;10.02;9.09;752.4;265
149717;48220.93;0;3249.7;4305;1;3;2;2;1;44;19.01;18.01;705.6;81
16180;27244.68;0;7713.78;2801.17;1;2;2;2;1;30;6.02;6.02;676.8;275
46227;14664.32;0;2537.76;1479.37;1;2;2;2;1;53;29.02;0.02;284.4;68
149906;38548.8;2692;10738;4333.2;1;2;1;2;1;44;23.08;18.08;767;301
135075;26400;0;0;2244;2;2;2;2;1;32;2.11;2.11;1792;0
64775;64046.6;0;0;5252.43;1;1;1;2;1;30;4.06;2.04;1800;0
168641;28080;0;0;2379;1;3;2;4;1;49;30.08;15.08;1784;0
64620;5628.94;0;0;465.8;1;1;1;2;1;36;7.1;1;426;0
136865;38553.05;0;0;3142.57;1;2;2;2;1;47;27.02;27.02;766.8;0
182207;62463.45;5473;0;5255.7;1;1;1;2;1;48;28.02;7.01;1664;0
85497;25705.73;7763.62;0;2661.04;1;1;2;2;1;27;2.1;2.1;1660.75;0
173363;17899.2;180;0;1511.61;1;2;2;4;1;34;13.04;2.06;1800;0
195358;12946.96;0;0;1051.57;1;2;2;6;1;53;18.08;18.08;1206;0
9922;27259.62;300;178.14;2329.3;1;2;2;2;1;34;12.05;7.07;609;6
42011;69967.04;3108.05;0;6143.25;1;1;2;2;1;57;36;10.07;1698.66;0
195300;35755.76;1000;3022.92;3296.19;1;2;2;2;1;37;16.07;16.07;788;81
174936;15524.61;653;799.33;1332.07;1;2;2;5;1;50;34.03;27;1624;69
125511;31424;9307.33;11330.52;4392.14;1;2;1;2;1;37;13.07;13.07;766.8;314
153048;10531.2;0;0;0;1;3;1;1;1;48;21.02;21.02;400.5;0
39083;42480;0;0;0;2;3;2;3;1;40;20.02;2.02;1691.08;0
192099;35328.4;3269.9;0;3259.61;1;2;2;2;1;34;12;3.11;1760;0
26003;43547.92;0;5997.2;4211.34;1;2;2;2;1;45;20.02;20.02;684;169
188412;37029.71;500;3684.33;3407.56;1;2;2;2;1;39;18;18;590.8;120
52820;40679.49;0;16687.05;4876.16;1;2;1;2;1;50;26.11;26.11;766.8;409
123117;43367.04;3130;0;3670.84;1;1;2;4;1;54;35.01;35.01;1784;0
109095;40526.64;6274.52;0;3936.87;1;2;2;4;1;53;36.04;36.04;1816;0
92303;1828.52;0;0;155.43;1;2;2;2;2;53;16.02;8.02;40;0
185005;18270.3;0;0;1462;1;2;2;6;1;35;10.01;5.1;1568;0
141851;43978.67;4100;0;3738.19;1;1;2;4;1;51;31.11;18.11;1792;0
54320;26071.45;0;2335.88;2415.43;1;2;2;2;1;43;18.11;9.01;212.4;65.5
100874;18983.33;1950;0;1613.58;1;3;1;4;1;51;27.08;11.08;1315;0
7800;24336;0;0;2028;1;3;2;4;1;43;14.05;4.08;1816;0
139691;4766;176.48;0;409.8;1;2;2;2;1;35;0.02;0.02;208.86;0
125512;44609.56;11915;0;3791.81;1;1;1;2;1;31;7.03;2.02;1800;0
35302;43920.86;11818.98;0;0;1;3;1;2;1;27;4.06;1.04;1776;0
77191;40850.4;0;7292.2;4078.67;1;2;1;2;1;52;29.02;25.02;702;161
177176;21572.71;4260;0;0;1;1;2;4;1;21;2.01;2.01;1728;0
45381;28049.82;800;6953.49;2868.48;1;2;2;2;1;29;3.05;3.02;723.6;260
78431;6951.42;0;122.55;471.67;1;2;2;2;2;29;2.08;0.02;212.4;5
128838;36417.6;22528.2;0;3523.4;1;2;2;2;1;64;40.1;38.07;1831;0
180863;46213.36;0;0;3928.14;1;2;1;2;1;38;14.03;14.03;1583.6;0
137664;27936;0;0;2356.57;1;2;1;4;1;56;37.05;26.05;1832;0
151451;15531.35;5597;0;1595;1;2;2;6;1;56;15.1;15.1;1338;0
168098;30251.1;0;0;0;1;3;2;3;1;47;25.03;25.03;1638;0
18367;55253.49;0;7001.3;5045.38;1;2;1;1;1;58;35;35;1562.4;124.5
187828;29169.19;4562;0;2427.03;1;2;2;4;1;31;7.02;7.02;1720;0
196372;7050;306;0;0;1;2;2;6;1;40;19;12.01;252;0
130703;15752.65;560;0;1240.04;1;2;2;2;1;24;2.05;2;1832;0
17212;27797.9;0;0;2362.82;1;1;2;4;1;29;8.07;3.04;1728;0
98390;47488.56;0;622.52;0;2;3;2;2;1;55;16.11;8.11;1766.14;15.1
128863;45165.57;0;13896.75;4724.24;1;3;2;2;1;46;27.04;16.08;973.6;411
156691;58380.6;0;294;4596.6;1;2;1;1;1;45;21.01;18.08;1555.2;6
120987;20438.97;4077.6;0;2083.91;1;2;1;2;1;27;2.11;2.11;1864;0
113637;21995.76;200;0;1847.05;1;3;2;5;1;45;15.1;13.04;1442;0
95323;41881.41;0;7823.84;4224.95;1;2;2;2;1;39;17;14.02;716.4;213
111079;57232.35;0;0;4864.75;1;2;2;1;1;51;25.03;25.03;1540.6;0
178265;32277.81;0;7114.43;3322.5;1;2;1;2;1;35;12.11;9.1;759.6;235
166104;36327.67;1100;9811.18;3897.07;1;2;2;2;1;42;17.06;3.06;716.4;323
31033;19814.4;2695.2;0;1894.75;1;3;2;5;1;42;25.07;13.02;1816;0
190165;43182.88;0;0;13115.36;1;2;1;1;1;48;23.01;23.01;540;0
85156;11426;0;27.99;972.39;1;2;2;2;2;32;4.11;1.02;312.1;1
75066;27048;1165;0;2251.79;1;1;2;2;1;32;8.02;5.08;1760;0
45824;42107.76;0;0;0;1;3;2;3;1;44;20.07;10;1562.17;0
70455;33534.07;602;0;0;1;3;2;4;1;52;34.01;5;1274;0
97328;42453.61;0;318.8;3635.65;1;2;2;2;1;46;20.02;20.02;709.2;9
141815;33670.89;0;0;0;1;3;2;2;1;33;5.08;2.04;1668.69;0
1839;17112;2752.75;0;1515.13;1;2;2;5;1;51;30.02;12.01;1816;0
97525;13956;700;0;7899.68;1;2;1;1;2;51;1;1;909.8;0
36107;14315.42;0;0;1216.8;1;2;2;2;2;31;6.01;5.08;427.2;0
67564;16827.16;1483.65;732.2;1614.47;1;2;1;5;1;55;38.11;11.02;1358;122
41075;16046.55;4304;0;0;1;3;2;4;1;25;4.02;0.1;1872;0
64654;69983.12;9500;0;5750.41;1;1;2;2;1;53;22.01;18.01;1760;0
152568;20604;3398;0;1751.34;1;1;2;4;2;24;2.03;1.05;1888;0
85067;31358.4;0;0;2665.46;1;1;1;5;1;59;31.02;17.04;1680;0
184412;26155.4;0;0;0;1;3;2;6;1;47;28.01;16.02;1721.4;0
34881;20731.4;0;0;0;1;3;2;4;1;40;21.01;21.01;1800;0
180141;24216.53;5468;0;2050.36;1;1;2;2;1;33;8.03;5.05;1792;0
183084;45224.1;1840;0;3844.05;1;1;2;2;1;33;9.01;4.02;1792;0
140350;25780.6;0;706.32;2251.39;1;2;1;2;1;29;5.02;5.02;672.2;27
94444;43522.95;0;10055.62;4534.52;1;2;2;2;1;37;15.02;15.02;709.2;321.7
165004;26440.85;0;0;2144.62;1;3;2;3;1;26;4.1;4.02;1736;0
111997;32194.08;0;0;14268.37;1;2;2;2;2;34;9;5;1518;0
59400;29442.56;500;0;0;1;3;2;4;1;52;32.01;21.06;1329.75;0
37342;44725.48;0;4789.4;4208.75;1;2;2;2;1;44;23.02;23.02;637.2;119
184169;21187.6;1150;0;1739.1;1;2;2;5;1;51;29.08;3.08;1728;0
80797;27801.33;2200;0;2363.11;1;1;2;2;1;28;5.09;4.04;1720;0
99725;46200.8;1000;0;3912.48;1;1;2;2;1;56;33.01;11.08;1792;0
132703;15998.4;5033;0;1643.17;1;2;2;4;1;54;32.07;14.11;1824;0
179703;15804;0;0;0;2;2;2;2;2;25;4;2;1864;0
22924;34853.34;7093.8;0;2962.53;1;1;1;2;1;33;3;1;1856;0
47035;42285.4;0;0;0;2;2;2;2;1;54;35;9.02;1616;0
154723;46560.1;1800;11086.08;4708.03;1;2;2;2;1;46;22.01;10.02;662.4;314
19046;41996.87;600;9644.72;4368.54;1;2;2;2;1;39;15.02;15.02;759.6;273
27380;24279.06;0;0;2021.54;1;2;1;2;2;45;13.02;1.02;526.3;0
30038;13597.14;2050;0;0;1;1;2;2;2;35;1.04;0.03;723.33;0
62865;28692.17;500;0;2438.83;1;3;2;4;1;33;8.09;8.09;1776;0
139709;28221.38;800;4887.89;2755.4;1;2;2;2;1;29;3.1;3.1;651.6;179
173357;49840.36;4777.8;0;0;1;2;1;2;1;31;11.11;8.02;1752;0
184662;16610.28;2347.33;0;1595.59;1;2;2;6;1;51;2.1;2.1;1776;0
198960;41995.75;0;0;0;1;3;2;3;1;33;9;3.09;1766.91;0
119929;130992.62;0;0;11026.32;1;1;1;2;1;56;30.01;9.11;1856;0
134842;50796;0;9991.12;5166.97;1;2;2;2;1;50;27.08;11.02;1616;235
127412;43174.3;700;2248.56;3906.3;1;2;2;2;1;49;24.02;24.02;766.8;56
113391;8106.18;0;0;0;1;3;1;2;2;26;0.09;0.04;631.67;0
25352;21639.37;1445.52;0;1962.22;1;2;2;2;1;27;5.07;5.07;833.2;0
165078;22938.36;0;563.73;1997.68;1;2;2;2;1;24;3.02;3.02;709.2;23
115646;23147.16;1400;0;1952.2;1;1;1;2;1;30;9;1.03;1736;0
58409;33581.51;1170.8;0;0;1;3;2;4;1;39;19.02;19.02;1719.25;0
130131;33783.53;0;0;2847.3;1;2;2;2;1;56;28.05;14.07;662.4;0
114430;29759.38;5401.02;0;2988.63;1;2;2;2;2;30;1.05;0.11;1928;0
115448;56754.48;2500;5110.84;4921.8;1;2;2;2;1;55;33.02;33.02;1816;141
107139;30793.6;712.2;0;2617.46;1;2;2;4;1;59;30;24.1;1824;0
78552;28674.57;0;8009.29;3118.13;1;2;1;2;1;31;8;3.02;608.4;230
79097;73390;3210;0;6025.21;1;1;1;4;1;51;24.05;17.11;1736;0
114807;28039.93;0;4210.37;2733.3;1;2;2;2;1;36;14.02;11.02;590.4;135
92361;52525.2;15880;31564.3;0;1;3;2;2;2;28;3;1.11;1357.43;416
3586;29965.38;2845;5215.55;2994.8;1;2;2;2;1;41;18;9.1;673.2;179
18030;36855.59;350;3935.26;3167.37;1;2;2;2;1;36;14.01;14.01;651.6;169.5
121909;75246.06;0;0;5718.9;1;3;2;2;1;43;21.03;8.1;1848;0
47483;25310.6;1536;0;0;1;3;2;5;1;51;34.11;3.08;1706.25;0
102096;39756.5;0;581.28;3403.67;1;2;2;2;1;46;25.01;25.01;766.8;21
105091;35400;0;0;0;2;2;2;2;2;27;2.1;1.03;1808;0
11751;35514.52;6751.76;2153.27;0;1;1;2;4;1;46;27.02;27.02;1752;68
128088;39133;0;1927;3488;1;2;2;2;1;36;12.02;12.02;723.6;54
157146;48136.81;4830;0;4062.71;1;1;2;2;2;43;13.09;1.09;1840;0
26466;34149.25;2174.02;0;2863.43;1;1;1;4;1;26;6.08;6.01;1776;0
117773;9970.34;550;0;799.66;1;2;2;5;1;44;16.04;3.07;892;0
123005;43885;0;0;0;1;3;1;1;1;35;10;8.11;1683.77;0
108477;28888.5;5700;0;2455.52;1;1;1;2;1;37;10.07;8.07;1840;0
86466;20347.3;2940;0;1729.52;1;2;2;3;1;50;19.03;2.06;1824;0
4952;31469.69;7227.18;436.22;0;1;3;2;4;1;46;26.02;26.02;1720.66;18.42
176232;74154.82;7100;0;5920.93;1;1;1;2;1;36;11;10.06;1720;0
148088;16911.44;656.5;0;0;1;3;2;6;1;56;27.01;26.11;1688;0
48601;36500.06;288;2213.39;3290.64;1;2;2;2;1;52;31.05;6.04;962;105.5
142397;44514.74;3470;0;4079;1;2;2;2;1;57;38;37.11;1823;0
27082;46567.49;0;176.84;3606.79;1;2;2;2;1;43;17.03;7.02;640.8;5
143931;45841.46;3650;0;3896.52;1;1;1;5;1;47;26;2;1816;0
189787;38484.23;6300;0;0;1;3;2;3;1;34;11;10;1589.74;0
144427;32254.06;5942.34;0;3195.27;1;2;2;2;1;37;8.11;8.07;1792;0
125030;61360.2;16040.05;0;5215.62;1;1;2;2;1;60;40.06;17.09;376;0
81324;57312.34;0;0;4581.76;1;1;2;2;1;56;20.01;20.01;1840;0
37035;41708.62;2060;0;0;1;1;2;2;1;43;9.05;7.03;1712;0
105976;37186.6;0;0;0;1;3;2;4;1;38;18.04;18.04;1714;0
41133;63941;0;0;5395.8;1;1;1;4;1;59;39;39;1816;0
187609;45900;7060;0;3902;1;2;2;1;2;31;5.09;5.09;1562.4;0
67490;43482.53;0;0;0;1;3;2;4;1;42;22;10.03;1811.57;0
21261;44311.36;7540;0;3738.3;1;1;1;2;2;25;5.1;1.08;1808;0
163919;34262.8;1700;7568.84;3480.06;1;2;2;2;1;35;11.02;11.02;734.4;244
40082;39613.72;1000;14723.35;4618.65;1;3;2;2;1;55;31.02;13.02;940.8;483
125408;39186.04;0;0;0;1;3;2;4;1;50;28.06;7.03;1729;0
131091;70768;7100;0;0;1;3;1;1;1;50;25.06;15.05;1676.06;0
155061;34336.62;3969.39;0;2752.92;1;1;2;4;1;37;17.09;17.07;1672;0
76603;21983.5;346.8;0;1864.04;1;2;2;5;1;49;30;14;1800;0
6234;39995.97;5132.61;0;3346.48;1;1;2;2;1;48;25.07;14.03;1784;0
21794;31474;650;1300.08;2673.93;1;2;2;2;1;46;27;27;766.8;32
140218;35494;0;0;0;1;3;2;4;1;48;27.03;26.07;1115;0
15920;37146.34;3366.48;3404;3609;1;2;2;2;1;47;28.04;28.04;748.8;92
149459;20500;1700;0;0;1;3;2;4;1;40;21.03;21.03;1707.7;0
139101;28668.24;7067;0;0;2;3;2;2;1;50;29.05;21.1;1509.08;0
195137;33264;600;0;2827.44;1;2;2;2;1;46;26.02;11.09;1824;0
40732;23492.44;5805.95;0;2136.01;1;2;2;6;1;51;25.07;25.07;1808;0
167010;36566.4;1581;10065.9;3963.7;1;2;2;2;1;38;19.02;4;1090;407
8070;15804;0;0;0;2;2;2;5;1;50;28.11;10.04;1832;0
138660;38583.89;1200;0;3177.63;1;1;1;2;1;49;19.06;1.07;1712;0
15984;52894.87;0;2891;4742;1;2;2;1;2;50;21.01;21.01;1598.4;59
78358;30495.59;0;31898.12;0;1;3;2;1;1;42;11.1;11.1;771.19;617.57
86375;38723.92;0;9986.72;4012.71;1;2;2;2;1;36;12.02;12.02;723.6;267.6
128310;39109.63;0;2704.48;3506.75;1;2;2;2;1;48;27.01;12.01;915.2;118
131534;24860.94;207.5;0;2069.51;1;2;2;2;1;33;5.02;5.02;670.1;0
130372;95831.64;7900;0;7700.83;1;1;2;2;1;50;31.02;7.08;1792;0
190938;35567.82;0;5560.68;3495.92;1;2;2;2;1;49;27.02;27.02;766.8;149
138077;44515.21;3628.5;11358.57;4930.2;1;2;2;2;1;54;24.02;10.02;766.8;316
85802;59063.5;500;0;0;1;3;2;4;1;50;30.02;28.1;1690.34;0
102079;24920.24;1132.74;0;0;1;3;2;4;1;51;30.02;30.02;1713.08;0
68592;39792.95;0;447.84;3206.68;1;2;1;2;1;43;19.02;3.02;590.4;12
52695;16992;500;0;1444.32;1;3;2;6;1;55;34.07;6.05;1856;0
38592;27432.65;302.5;0;2318.96;1;2;2;2;1;28;7.03;7.03;1824;0
173296;32484.8;3187;0;0;1;3;1;4;1;59;39.04;3.07;1904;0
116066;38900.61;0;0;0;1;3;2;2;1;45;24;24;1546.58;0
77634;37349.09;0;1339.94;0;1;2;1;5;1;54;22.11;2.05;1848;23.5
181142;35854.54;10780;0;3683.44;1;1;2;2;1;33;7.06;3;1464;0
69650;22954.85;0;0;0;1;3;2;6;1;52;34;33.1;1569.06;0
17142;100428.84;3700;0;8495.8;1;1;2;2;1;53;34.01;20.06;1784;0
